country,year,gov_exp,date,trade,growth,inf,inv_share,exp,_merge,code,income_cat
Rwanda,1995,18.00607568,1995-01-01,30.9721731494864,35.2240783095728,,8.07921188423618,,both,RWA,L
Saint Kitts and Nevis,1995,23.69049425,,,,,,,left_only,,
Saint Lucia,1995,19.01923413,,,,,,,left_only,,
Saint Vincent and the Grenadines,1995,20.25231665,,,,,,,left_only,,
Saudi Arabia,1995,32.41309936,1995-01-01,65.0417272083752,0.311672244384354,4.8684310305603,16.7849558511233,,both,SAU,UM
Senegal,1995,14.44041139,1995-01-01,52.7254034277702,5.46858485819628,7.86400784570111,11.8470393704809,,both,SEN,L
Seychelles,1995,53.09576133,1995-01-01,53.3925777094071,0.485036699253456,-0.243902439024459,12.3946456209632,44.02860877014,both,SYC,UM
Slovak Republic,1995,48.3677919,1995-01-01,107.235188114551,5.84349623772769,9.84109579837748,,45.3218107685464,both,SVK,LM
Slovenia,1995,53.10298462,1995-01-01,93.0505272972723,4.10715835567792,13.4637296178669,,,both,SVN,UM
Solomon Islands,1995,,1995-01-01,114.205186316442,10.0886153892408,9.62921970116226,,,both,SLB,LM
South Africa,1995,27.18479919,1995-01-01,39.4780337793026,3.10000000054411,8.68044422624465,12.6908327807785,26.0917937855667,both,ZAF,UM
Spain,1995,44.4632988,1995-01-01,44.8306279725111,2.75749395204024,4.67380337624704,,,both,ESP,H
Sri Lanka,1995,24.76406271,1995-01-01,81.6350490886111,5.5000852341585,7.67484873449805,22.0554320935888,25.9507736173424,both,LKA,L
Sudan,1995,12.87801379,1995-01-01,14.7723984872323,5.99709226051246,68.3751929485422,4.99147416380609,,both,SDN,L
Suriname,1995,20.24400469,1995-01-01,,0.0,235.558815073605,,,both,SUR,LM
Sweden,1995,63.0,1995-01-01,68.6804187786881,4.09425286536771,2.45514857818395,,42.6257028989463,both,SWE,H
Switzerland,1995,35.00320053,1995-01-01,76.2521729078802,0.480866448949428,1.79982776867144,,17.621135865514,both,CHE,H
Tajikistan,1995,,1995-01-01,137.515902578797,-12.416322231899,,19.7034383954155,,both,TJK,L
Tanzania,1995,15.57589672,1995-01-01,45.1619199872127,3.56991186849247,27.4277854195323,11.1693231117383,,both,TZA,L
Thailand,1995,15.33530045,1995-01-01,89.7561749368245,8.12031534625378,5.81818181818192,32.3509690550155,10.806868528035,both,THA,LM
Togo,1995,12.69866089,1995-01-01,55.6017737303644,7.84583232329818,16.4335034524163,,,both,TGO,L
Trinidad and Tobago,1995,26.7345285,1995-01-01,,3.80991314364765,5.18220539517274,,,both,TTO,UM
Tunisia,1995,26.57724338,1995-01-01,93.7144465686907,2.35166985086541,6.24415028747146,11.9157631452398,28.3747170386704,both,TUN,LM
Turkiye,1995,19.38593292,1995-01-01,44.2426347506171,7.87826687618991,89.11331722485,19.9137474027067,20.9554937128727,both,,
Uganda,1995,,1995-01-01,32.62314586277,11.5232438119529,6.55014018970371,11.8204974572684,,both,UGA,L
Ukraine,1995,41.29025961,1995-01-01,97.2296964841051,-12.2000000007385,376.746174768209,17.7000312933241,,both,UKR,LM
United Arab Emirates,1995,26.14406311,1995-01-01,,6.68788645972637,,,,both,ARE,H
United Kingdom,1995,43.90230179,1995-01-01,50.9957797486632,2.53167001259618,2.69749518304432,,37.1148507064079,both,GBR,H
United States,1995,37.08110046,1995-01-01,22.4533816490568,2.68443073540719,2.80541968853662,,20.5330044220039,both,USA,H
Uruguay,1995,26.15449905,1995-01-01,38.0976748425287,-1.44759896894408,42.2483197983755,10.4346065534977,27.1039553484046,both,URY,UM
Uzbekistan,1995,,1995-01-01,,-0.90000000546145,,17.5360723517796,,both,UZB,LM
Vanuatu,1995,27.96177163,1995-01-01,91.9615068150109,1.00394504149095,2.22970130416487,,20.6811433477623,both,VUT,LM
"Venezuela, RB",1995,32.86949663,1995-01-01,47.3423429413769,3.95166272391241,,,,both,VEN,LM
Viet Nam,1995,,1995-01-01,74.7212659206088,9.54048017491264,,,,both,VNM,L
"Yemen, Rep.",1995,24.12726923,1995-01-01,87.4446919838225,5.66937132228433,55.0811068702292,18.4530691632642,,both,YEM,L
,1995,,,,,,,,left_only,,
,1995,,,,,,,,left_only,,
Albania,1996,,1996-01-01,44.895444716607,9.09999943646361,12.7254778087103,,21.0782030691562,both,ALB,LM
Algeria,1996,29.17898833,1996-01-01,53.7051478767794,4.0999984703933,18.6790758601749,18.1089495445975,,both,DZA,LM
Angola,1996,33.19659072,1996-01-01,,13.5443697551026,4145.10598220638,,,both,AGO,L
Antigua and Barbuda,1996,20.97296078,1996-01-01,,6.60486628428177,,,,both,ATG,UM
Argentina,1996,14.10999966,1996-01-01,21.5064684057215,5.52668982715234,,,15.1655476442657,both,ARG,UM
Aruba,1996,27.45765992,1996-01-01,175.344129554656,1.18578851134656,3.22528797213979,,,both,ABW,H
Australia,1996,36.05107498,1996-01-01,38.2330533547335,3.86388891398424,2.61538461538461,21.166457769737,24.5632541793564,both,AUS,H
Austria,1996,55.86119843,1996-01-01,70.4693162982812,2.21576743366589,1.86097115760433,,49.0068475425807,both,AUT,H
Azerbaijan,1996,19.74989197,1996-01-01,80.8497401741931,1.29999940463827,19.7948028061898,28.3327234135988,15.807941154944,both,AZE,L
"Bahamas, The",1996,11.5104481,1996-01-01,105.856747021336,4.22353036224139,1.37913741223666,,18.2571349404267,both,BHS,H
Bahrain,1996,23.64152749,1996-01-01,144.333450490306,4.11000611512105,-0.452227382530348,,19.553420723567,both,BHR,UM
Bangladesh,1996,9.791327417,1996-01-01,26.0760877233809,4.52291921684423,2.37712902953223,15.7262493063358,,both,BGD,L
Barbados,1996,21.33319357,1996-01-01,,3.97647717726124,2.38615222842325,,,both,BRB,UM
Belgium,1996,52.42350006,1996-01-01,119.212775757383,1.32143238674919,2.07702107350674,,45.937622936705,both,BEL,H
Belize,1996,19.87902882,1996-01-01,79.5087265675501,1.10614030775282,5.96502097537242,,14.0993712170183,both,BLZ,LM
Benin,1996,18.15078481,1996-01-01,56.5177914456367,4.32428403131786,4.914239726372,10.2384384804622,,both,BEN,L
Bhutan,1996,40.70516094,1996-01-01,84.629491433895,5.56517289133629,8.79001381935165,,24.3369737343369,both,BTN,L
Bolivia,1996,26.04760684,1996-01-01,49.8562913723023,4.36134195244576,12.4254866180049,,18.8322628754362,both,BOL,LM
Bosnia and Herzegovina,1996,,1996-01-01,107.500043530726,54.1993001671129,,,,both,BIH,L
Brazil,1996,38.24935616,1996-01-01,15.6355914758682,2.20886405039022,15.7576656002606,,,both,BRA,UM
Bulgaria,1996,43.99750137,1996-01-01,85.8207914540411,5.20539227460284,121.60754244925,,32.0695209586588,both,BGR,LM
Burkina Faso,1996,19.75207986,1996-01-01,38.1802977691941,11.014743869558,6.09780439121741,12.4946693294609,,both,BFA,L
Burundi,1996,28.44913878,1996-01-01,21.5737222729,-7.99999999794093,26.4367816091951,,17.0307867730901,both,BDI,L
Cabo Verde,1996,43.04710176,1996-01-01,75.4899678573908,11.3465247642174,5.96361961777576,,,both,CPV,LM
Cambodia,1996,15.66490371,1996-01-01,69.161566797509,5.89750560672985,7.15086140872796,,,both,KHM,L
Canada,1996,46.58570099,1996-01-01,70.2600734560392,1.68896120754063,1.57053112507138,,22.3451270826694,both,CAN,H
Central African Republic,1996,11.71184076,1996-01-01,47.0844050293092,-4.00009296364789,3.72494110325802,,,both,CAF,L
Chad,1996,15.55283437,1996-01-01,46.6100331929446,2.21447303467441,11.3308789057282,,,both,TCD,L
Chile,1996,20.6348768,1996-01-01,53.9207498948251,6.80291659568033,7.35911781788776,,15.738444600606,both,CHL,UM
China,1996,11.09503161,1996-01-01,33.8146437892841,9.92255675282291,8.31316028893909,29.2549656935919,,both,CHN,L
Colombia,1996,15.69999981,1996-01-01,36.0441071863282,2.05585471287195,20.7975755127402,,,both,COL,LM
Comoros,1996,15.52783682,1996-01-01,35.757815070747,-1.29168892620011,,,,both,COM,L
"Congo, Dem. Rep.",1996,2.173257293,1996-01-01,60.3162567434145,-1.02317264199922,492.441850235414,26.5950844702073,5.58659044284596,both,COD,L
"Congo, Rep.",1996,15.71902964,1996-01-01,128.407663306917,4.29048155870402,10.0311203319503,18.8351157959529,,both,COG,L
Costa Rica,1996,16.17499924,1996-01-01,84.0571640061047,1.35045949139338,17.5114524814591,,22.4914149504827,both,CRI,LM
Croatia,1996,52.08908957,1996-01-01,67.0542505897715,6.10898092547333,4.29999999999995,12.2732729194993,49.5219708125616,both,HRV,UM
Cyprus,1996,32.44438875,1996-01-01,140.848983444568,1.24858157644654,2.97892486481265,,48.6875105570721,both,CYP,H
Czechia,1996,41.69675633,1996-01-01,80.59955795966,4.16858427623639,8.75877472878111,,37.2756384483819,both,CZE,UM
Cote d'Ivoire,1996,,1996-01-01,52.8042944211567,7.72932741916973,2.48080669187551,,,both,,
Denmark,1996,58.90919876,1996-01-01,68.5264824216641,2.89575066076839,2.12629802275584,,41.02333944741,both,DNK,H
Djibouti,1996,23.6640111,1996-01-01,,,,,,both,DJI,LM
Dominica,1996,28.45754298,1996-01-01,,3.10420226303275,1.67716450485913,,,both,DMA,LM
Dominican Republic,1996,11.3725996,1996-01-01,72.6424908698332,5.97782511434266,5.39929385038922,,8.08245410045666,both,DOM,LM
Ecuador,1996,21.75749762,1996-01-01,44.2157026832153,1.73174762607862,24.4114592150674,8.05173123585595,,both,ECU,LM
El Salvador,1996,21.03497484,1996-01-01,55.2818567293307,0.811461899328009,9.78892040179966,12.4333991583305,,both,SLV,LM
Equatorial Guinea,1996,22.94291415,1996-01-01,,66.5799972215897,4.54072771540235,,,both,GNQ,L
Estonia,1996,38.63643972,1996-01-01,132.977442750892,4.94301778598106,23.050343349517,,35.9350755576812,both,EST,LM
Eswatini,1996,21.84423962,1996-01-01,,3.84205363771896,6.42521330315218,,,both,SWZ,LM
Ethiopia,1996,18.78934947,1996-01-01,,12.4261737774646,-8.48424868948825,,10.8253870897386,both,ETH,L
Fiji,1996,27.2132437,1996-01-01,121.726031065881,4.80000043020962,3.05016181229799,13.5745848955544,26.9697375468666,both,FJI,LM
Finland,1996,59.5,1996-01-01,65.7903252694235,3.66265760691834,0.629194238120966,,44.9513125508693,both,FIN,H
France,1996,54.50030136,1996-01-01,46.1124801589641,1.39707986159188,1.98288365089738,,47.3373560324488,both,FRA,H
Gabon,1996,22.22800465,1996-01-01,95.6709008514144,3.62504902027987,0.689693377281638,18.164651565504,,both,GAB,UM
Georgia,1996,18.403723,1996-01-01,45.6965490500194,11.2025463861501,39.3574999987146,16.6758381801732,17.4305286286674,both,GEO,LM
Germany,1996,49.05810165,1996-01-01,43.903586095325,1.03815581051028,1.44972701963239,,32.3299767702327,both,DEU,H
Ghana,1996,13.35624746,1996-01-01,72.2049441293975,4.60246115564627,46.5610196762282,6.99025461472656,,both,GHA,L
Greece,1996,45.08283432,1996-01-01,36.8209292630895,1.38247017206857,8.19455217632728,,43.4136862366078,both,GRC,H
Grenada,1996,26.25140179,1996-01-01,,4.43823471603358,2.03235172127782,,,both,GRD,LM
Guatemala,1996,9.852067747,1996-01-01,40.392952957301,2.95777988740716,11.0569165321987,10.8452228866752,7.9963502842445,both,GTM,LM
Guinea,1996,11.97917329,1996-01-01,29.861424528614,4.46157508517599,,9.60170598290838,,both,GIN,L
Guinea-Bissau,1996,8.926057457,1996-01-01,42.3601714670932,11.6000000043869,50.7340549612119,,,both,GNB,L
Guyana,1996,,1996-01-01,211.337532492477,7.95551754125103,7.09471197276045,12.8071369531341,,both,GUY,L
Haiti,1996,,1996-01-01,40.223379852938,4.14077332856783,20.5835962145112,,,both,HTI,L
Honduras,1996,17.16200066,1996-01-01,115.450847627509,1.87077629388163,23.8378353073358,,,both,HND,L
"Hong Kong SAR, China",1996,14.37046174,1996-01-01,244.85376438617,4.25846011636362,6.27557980900412,25.5533671550497,,both,HKG,H
Hungary,1996,51.08401689,1996-01-01,83.2922066662408,0.082413297607502,23.4690301919185,,46.9004486609321,both,HUN,UM
Iceland,1996,43.94037766,1996-01-01,71.1051549902842,4.56712358678963,2.26041898267297,,29.9155706366233,both,ISL,H
India,1996,23.94404158,1996-01-01,21.9294878713867,7.54952224920051,8.97715233826453,,14.0807105426393,both,IND,L
Indonesia,1996,11.50798782,1996-01-01,52.264743657148,7.81818707670867,7.97328085611417,,10.3628081296661,both,IDN,LM
"Iran, Islamic Rep.",1996,21.06093702,1996-01-01,35.2212991555121,6.35052601959309,28.9373440168137,,15.6104841373903,both,IRN,LM
Ireland,1996,39.35900116,1996-01-01,138.868162364739,7.37962195691424,1.75574469607419,,35.3585158315714,both,IRL,H
Israel,1996,53.17570114,1996-01-01,58.6697292231681,5.86833203501907,11.4166933162775,,39.8977070720401,both,ISR,H
Italy,1996,52.45439911,1996-01-01,42.8020490474117,1.34558477082165,4.0069766898104,,47.33898139758,both,ITA,H
Jamaica,1996,28.0747082,1996-01-01,97.7242419605186,-0.113731206115531,26.4066566074043,,23.4007179169126,both,JAM,LM
Japan,1996,33.80852264,1996-01-01,18.2538682255522,3.13387099280445,0.136600358575909,,14.9490787342868,both,JPN,H
Jordan,1996,36.2452714,1996-01-01,131.059123299943,2.08702078168028,6.50121802679586,,28.8079240980536,both,JOR,LM
Kenya,1996,15.21850409,1996-01-01,57.3121107038102,4.14683926876013,8.86408741577522,,,both,KEN,L
Kiribati,1996,83.32090364,1996-01-01,86.6836451532962,-0.052032522245554,,,,both,KIR,LM
"Korea, Rep.",1996,14.52559219,1996-01-01,52.6539729274205,7.89070332600667,4.92454354292754,31.9631684489119,13.2500521033984,both,KOR,H
Kuwait,1996,44.51669227,1996-01-01,91.4721447434007,0.605127158807079,3.55398569684287,,41.774930799334,both,KWT,H
Kyrgyz Republic,1996,28.61258358,1996-01-01,87.2957738051993,7.08450239536558,31.9473377218567,,,both,KGZ,L
Latvia,1996,,1996-01-01,92.5618241635257,2.29995474603908,17.6104698431032,,45.6630393478104,both,LVA,LM
Lebanon,1996,43.5816408,1996-01-01,68.0966127579704,11.2859357161668,,26.7527762988838,,both,LBN,LM
Lesotho,1996,41.50133881,1996-01-01,,5.59703605867827,9.33031458531928,,29.9502068794802,both,LSO,L
Luxembourg,1996,42.54686722,1996-01-01,195.63690664815,1.39807448266822,1.18385968843571,,37.7274671054478,both,LUX,H
Madagascar,1996,14.39574551,1996-01-01,35.8824601668345,2.15420447175147,19.7563545439776,5.88930477865701,,both,MDG,L
Malaysia,1996,22.39060894,1996-01-01,181.766982485457,10.0027006861844,3.48855945858916,31.2881307836615,18.6890104519729,both,MYS,UM
Maldives,1996,27.27711777,1996-01-01,,7.85864717951699,6.24124591476026,,18.0230145255612,both,MDV,LM
Marshall Islands,1996,,1996-01-01,113.293943603529,-10.3029571066249,,,,both,MHL,LM
Mexico,1996,20.8047389,1996-01-01,47.7678235339067,6.21829715869302,34.3783832235168,15.4715511947012,11.1115718036612,both,MEX,UM
"Micronesia, Fed. Sts.",1996,72.19368395,1996-01-01,102.076924168107,-3.18237151897384,,,,both,FSM,LM
Moldova,1996,43.29558393,1996-01-01,129.237536040111,-5.87706028626823,23.5056772963368,17.8389091359581,,both,MDA,L
Mongolia,1996,28.62221788,1996-01-01,77.9740756901741,2.23509384338665,46.8899521531103,22.4029896128147,13.3254002199559,both,MNG,L
Morocco,1996,17.58886222,1996-01-01,47.0955434479783,12.3728762700496,2.98680922773017,,,both,MAR,LM
Mozambique,1996,15.54892327,1996-01-01,51.0292925616374,10.6959109797718,,,,both,MOZ,L
Myanmar,1996,,1996-01-01,,6.44271534713997,16.2753966377374,,,both,MMR,L
Namibia,1996,30.43220422,1996-01-01,96.5442239771745,3.19132430111469,,,,both,NAM,LM
Netherlands,1996,49.43280029,1996-01-01,108.664639443962,3.42057735997581,1.94936713166008,,41.3811178685201,both,NLD,H
New Zealand,1996,39.89414818,1996-01-01,55.1161709577551,3.61087254135366,2.28571305402195,,,both,NZL,H
Nicaragua,1996,18.03319931,1996-01-01,48.4828382973154,6.3442683605154,,,10.8033504453157,both,NIC,L
Niger,1996,10.87786485,1996-01-01,36.539997643493,0.100530504281409,5.28885751264882,7.19853093728035,,both,NER,L
Nigeria,1996,11.07695665,1996-01-01,,4.19592404660108,29.2682926829271,,,both,NGA,L
North Macedonia,1996,,1996-01-01,57.9231431142338,1.18510388873231,2.46660008582917,,,both,MKD,LM
Norway,1996,48.50400162,1996-01-01,70.2016361484898,5.02796426577115,1.26253249164502,,35.9868281323483,both,NOR,H
Oman,1996,33.48292673,1996-01-01,69.3906831462689,3.04593990978547,,4.96629851593908,,both,OMN,UM
Pakistan,1996,15.0206295,1996-01-01,38.3301268339895,4.84658128681654,10.3738085885002,14.4141067733624,,both,PAK,L
Panama,1996,17.82232821,1996-01-01,165.609680183534,-5.76501591036177,1.25571661111548,,,both,PAN,LM
Papua New Guinea,1996,17.56697846,1996-01-01,107.803352613066,7.73369579796399,11.6241782908448,,25.7841111454516,both,PNG,LM
Paraguay,1996,17.26964102,1996-01-01,103.035267206036,1.57378513175006,9.79968339016083,,,both,PRY,LM
Peru,1996,16.48506927,1996-01-01,31.6542040912644,2.79897307912609,11.5379424115177,,17.0499092960488,both,PER,LM
Philippines,1996,19.62053808,1996-01-01,63.8553035508774,5.8603478716379,7.4761037778791,,,both,PHL,LM
Poland,1996,50.71727793,1996-01-01,45.3767344453465,6.09387747385628,19.7949669196707,16.5470133971768,47.5738523138239,both,POL,UM
Portugal,1996,42.06919861,1996-01-01,60.2098050471666,3.50435861226688,3.06897732509789,,36.7971484444815,both,PRT,H
Qatar,1996,55.15563184,1996-01-01,83.5092210549861,4.37391057029394,4.90453460620532,,,both,QAT,H
Romania,1996,33.45631737,1996-01-01,60.7813693722174,3.90770208816159,38.8293013382852,18.9823045917964,26.8895387128217,both,ROU,LM
Russian Federation,1996,,1996-01-01,47.922500819419,-3.7550694383594,47.7520122009939,17.8026163733086,,both,RUS,LM
Rwanda,1996,19.50754958,1996-01-01,32.2300658207659,12.7456957639179,7.41137173526642,9.2908272603487,,both,RWA,L
Saint Kitts and Nevis,1996,26.83746956,,,,,,,left_only,,
Saint Lucia,1996,18.8304833,,,,,,,left_only,,
Saint Vincent and the Grenadines,1996,21.17322015,,,,,,,left_only,,
Saudi Arabia,1996,33.34230912,1996-01-01,66.653820067958,3.30470078628477,1.22206988451309,15.1355372262454,,both,SAU,UM
Senegal,1996,15.37756712,1996-01-01,46.272432717398,2.01997720854131,2.75430663482409,12.6607134430628,,both,SEN,L
Seychelles,1996,59.11044596,1996-01-01,98.0553434635995,9.99794595219808,-1.10024449877743,21.5608783400066,48.3658627530491,both,SYC,UM
Slovak Republic,1996,53.27009486,1996-01-01,110.817704215698,6.1195790623797,5.77582786155949,,51.600007137702,both,SVK,UM
Slovenia,1996,45.14665811,1996-01-01,93.6684415177777,2.91361889676544,9.86445061546851,,,both,SVN,UM
Solomon Islands,1996,,1996-01-01,98.795453322306,1.6099076346426,11.7743563856637,,,both,SLB,LM
South Africa,1996,28.48110008,1996-01-01,42.199251732528,4.29999999726792,7.35411338706952,12.9196788012438,27.0184443878932,both,ZAF,UM
Spain,1996,43.23260117,1996-01-01,46.2977506718533,2.60741118286332,3.55884559338558,,,both,ESP,H
Sri Lanka,1996,23.096941,1996-01-01,78.8739637143809,3.79996720568178,15.9358310447214,20.8534254707549,24.9761758456924,both,LKA,L
Sudan,1996,9.305089076,1996-01-01,20.0298432137309,5.9191237633176,132.823777374139,11.5102897349884,,both,SDN,L
Suriname,1996,21.39011837,1996-01-01,,1.00000122281456,-0.701887251452818,,,both,SUR,LM
Sweden,1996,61.0,1996-01-01,66.5058766503578,1.70482128603852,0.533131978766297,,40.0926432438313,both,SWE,H
Switzerland,1996,35.28730011,1996-01-01,78.7524849566866,0.471280020946296,0.811634064628211,,18.3043333152888,both,CHE,H
Tajikistan,1996,,1996-01-01,156.670590142672,-16.6999984353389,,9.14724383916991,,both,TJK,L
Tanzania,1996,13.37637024,1996-01-01,35.7265066969485,4.54436680394173,20.9772596430629,8.94422896799987,,both,TZA,L
Thailand,1996,17.76160049,1996-01-01,84.2741479979753,5.65194446499471,5.80510554737349,31.1961529805088,11.1850893070415,both,THA,LM
Togo,1996,12.38288159,1996-01-01,59.4098688003353,8.83621162979911,4.68749999999997,,,both,TGO,L
Trinidad and Tobago,1996,28.16123283,1996-01-01,,7.13447746480871,3.40457442819624,,,both,TTO,UM
Tunisia,1996,26.67730431,1996-01-01,85.7203547620671,7.14608096782061,3.72514472690715,12.2002160880716,28.0164478687527,both,TUN,LM
Turkiye,1996,24.4591732,1996-01-01,49.3693148863728,7.37966447375686,80.4121511388042,20.4387792882834,25.1731875111519,both,,
